area,district,property_type,price,listing_type,price_text
116.0,Huyện Chương Mỹ,dat,2250000000,ban,"2,25 tỷ"
46.0,Huyện Đông Anh,khac,5600000000,ban,"5,6 tỷ"
51.0,Quận Bắc Từ Liêm,dat,12500000000,ban,"12,5 tỷ"
60.0,Quận Long Biên,dat,9300000000,ban,"9,3 tỷ"
82.0,Quận Long Biên,dat,7200000000,ban,"7,2 tỷ"
41.0,Huyện Hoài Đức,dat,8300000000,ban,"8,3 tỷ"
42.0,Quận Nam Từ Liêm,dat,10600000000,ban,"10,6 tỷ"
84.0,Huyện Thanh Trì,dat,12500000000,ban,"12,5 tỷ"
70.0,Quận Thanh Xuân,dat,4500000000,ban,"4,5 tỷ"
160.0,Huyện Quốc Oai,dat,4000000000,ban,4 tỷ
100.0,Huyện Phúc Thọ,dat,2750000000,ban,"2,75 tỷ"
98.1999,Huyện Thạch Thất,dat,4250000000,ban,"4,25 tỷ"
558.0,Huyện Đông Anh,dat,1700000000,ban,"1,7 tỷ"
65.0,Huyện Thanh Trì,dat,7400000000,ban,"7,4 tỷ"
48.0998,Quận Hà Đông,khac,4700000000,ban,"4,7 tỷ"
50.0,Quận Long Biên,khac,9950000000,ban,"9,95 tỷ"
68.0,Huyện Gia Lâm,dat,135000000,ban,135 triệu
58.0,Huyện Mê Linh,dat,3100000000,ban,"3,1 tỷ"
40.0,Huyện Đông Anh,dat,2800000000,ban,"2,8 tỷ"
100.0,Huyện Quốc Oai,dat,2400000000,ban,"2,4 tỷ"
100.0,Thị xã Sơn Tây,dat,1980000000,ban,"1,98 tỷ"
88.8,Huyện Đông Anh,khac,7620000000,ban,"7,62 tỷ"
52.0,Quận Nam Từ Liêm,dat,5700000000,ban,"5,7 tỷ"
100.0,Huyện Đông Anh,dat,6000000000,ban,6 tỷ
103.0,Huyện Thạch Thất,khac,3550000000,ban,"3,55 tỷ"
110.0,Huyện Thạch Thất,dat,3249000000,ban,"3,249 tỷ"
55.0,Huyện Hoài Đức,dat,4999999999,ban,"4,999 tỷ"
45.0,Huyện Hoài Đức,khac,3750000000,ban,"3,75 tỷ"
58.0,Huyện Đông Anh,khac,5300000000,ban,"5,3 tỷ"
46.0,Huyện Hoài Đức,dat,3400000000,ban,"3,4 tỷ"
100.0,Huyện Đông Anh,khac,5320000000,ban,"5,32 tỷ"
1034.0,Huyện Thạch Thất,khac,5000000000,ban,5 tỷ
70.0,Quận Long Biên,dat,15700000000,ban,"15,7 tỷ"
100.0,Thị xã Sơn Tây,dat,2800000000,ban,"2,8 tỷ"
100.0,Huyện Thạch Thất,dat,3200000000,ban,"3,2 tỷ"
100.0,Huyện Thạch Thất,dat,2600000000,ban,"2,6 tỷ"
44.0,Quận Hà Đông,dat,2950000000,ban,"2,95 tỷ"
88.0,Huyện Chương Mỹ,khac,1638000000,ban,"1,638 tỷ"
100.0,Huyện Sóc Sơn,dat,1200000000,ban,"1,2 tỷ"
65.0,Quận Long Biên,dat,17000000000,ban,17 tỷ
64.0,Huyện Mê Linh,khac,3780000000,ban,"3,78 tỷ"
84.0,Huyện Thanh Oai,dat,5600000000,ban,"5,6 tỷ"
65.0,Quận Hoàng Mai,dat,1000000000,ban,1 tỷ
54.0,Huyện Mỹ Đức,dat,600000000,ban,600 triệu
54.0,Huyện Mê Linh,dat,2650000000,ban,"2,65 tỷ"
116.0,Huyện Mê Linh,dat,3300000000,ban,"3,3 tỷ"
420.0,Huyện Sóc Sơn,dat,20000000000,ban,20 tỷ
650.0,Huyện Chương Mỹ,dat,4200000000,ban,"4,2 tỷ"
37.0,Quận Hà Đông,dat,3350000000,ban,"3,35 tỷ"
124.0,Huyện Sóc Sơn,khac,6580000000,ban,"6,58 tỷ"
65.0,Huyện Sóc Sơn,khac,8000000000,ban,8 tỷ
100.0,Huyện Quốc Oai,dat,2800000000,ban,"2,8 tỷ"
51.0,Huyện Đông Anh,dat,4020000000,ban,"4,02 tỷ"
100.0,Thị xã Sơn Tây,dat,3500000000,ban,"3,5 tỷ"
500.0,Huyện Thanh Trì,dat,2500000000,ban,"2,5 tỷ"
60.0,Huyện Đông Anh,dat,7650000000,ban,"7,65 tỷ"
100.0,Thị xã Sơn Tây,khac,2000000000,ban,2 tỷ
60.0,Quận Hà Đông,dat,13100000000,ban,"13,1 tỷ"
85.0,Quận Long Biên,dat,21900000000,ban,"21,9 tỷ"
62.0,Thị xã Sơn Tây,khac,1650000000,ban,"1,65 tỷ"
36.0,Quận Long Biên,dat,5000000000,ban,5 tỷ
80.0,Quận Bắc Từ Liêm,dat,11000000000,ban,11 tỷ
89.0,Huyện Đông Anh,dat,7565000000,ban,"7,565 tỷ"
115.8,Huyện Đông Anh,dat,8500000000,ban,"8,5 tỷ"
31.0,Quận Bắc Từ Liêm,dat,7800000000,ban,"7,8 tỷ"
70.0,Quận Long Biên,dat,16000000000,ban,16 tỷ
50.0,Huyện Đông Anh,khac,5800000000,ban,"5,8 tỷ"
80.0,Huyện Đông Anh,dat,10300000000,ban,"10,3 tỷ"
36.0,Quận Long Biên,dat,6000000000,ban,6 tỷ
88.0,Huyện Chương Mỹ,dat,1808000000,ban,"1,808 tỷ"
1247.0,Huyện Sóc Sơn,dat,18705000000,ban,"18,705 tỷ"
150.0,Huyện Quốc Oai,dat,5400000000,ban,"5,4 tỷ"
40.0,Quận Hà Đông,khac,7000000000,ban,7 tỷ
124.0,Quận Tây Hồ,dat,26000000000,ban,26 tỷ
77.0,Quận Long Biên,dat,20500000000,ban,"20,5 tỷ"
74.0,Quận Long Biên,dat,15500000000,ban,"15,5 tỷ"
100.0,Huyện Sóc Sơn,dat,680000000,ban,680 triệu
80.0,Huyện Thanh Trì,dat,7500000000,ban,"7,5 tỷ"
15000.0,Quận Nam Từ Liêm,dat,30000,ban,30000 đ/tháng
51.0,Huyện Thường Tín,dat,3850000000,ban,"3,85 tỷ"
50.0,Quận Bắc Từ Liêm,dat,7300000000,ban,"7,3 tỷ"
50.0,Quận Nam Từ Liêm,dat,7000000000,ban,7 tỷ
55.0,Huyện Thanh Trì,khac,9900000000,ban,"9,9 tỷ"
118.0,Huyện Sóc Sơn,khac,3800000000,ban,"3,8 tỷ"
300.0,Quận Hà Đông,dat,9000000000,ban,9 tỷ
41.0,Quận Bắc Từ Liêm,dat,5450000000,ban,"5,45 tỷ"
60.0,Quận Hà Đông,dat,4500000000,ban,"4,5 tỷ"
100.0,Huyện Thạch Thất,khac,5000000000,ban,5 tỷ
109.0,Thị xã Sơn Tây,dat,2800000000,ban,"2,8 tỷ"
245.0,Huyện Quốc Oai,dat,4160000000,ban,"4,16 tỷ"
100.0,Thị xã Sơn Tây,khac,3000000000,ban,3 tỷ
100.0,Huyện Thạch Thất,dat,2820000000,ban,"2,82 tỷ"
94.0,Huyện Sóc Sơn,khac,7580000000,ban,"7,58 tỷ"
99.0,Huyện Sóc Sơn,khac,3000000000,ban,3 tỷ
65.0,Quận Hà Đông,dat,4000000,ban,4 triệu/tháng
95.0,Huyện Sóc Sơn,khac,5400000000,ban,"5,4 tỷ"
670.0,Quận Hà Đông,dat,58500000000,ban,"58,5 tỷ"
60.0,Huyện Chương Mỹ,khac,3600000000,ban,"3,6 tỷ"
62.9,Quận Hà Đông,dat,20900000000,ban,"20,9 tỷ"
50.0,Huyện Đông Anh,khac,4695000000,ban,"4,695 tỷ"
100.0,Huyện Quốc Oai,dat,2800000000,ban,"2,8 tỷ"
33.5999,Quận Long Biên,dat,6450000000,ban,"6,45 tỷ"
68.0,Huyện Đông Anh,khac,6500000000,ban,"6,5 tỷ"
66.0,Huyện Đông Anh,dat,11000000000,ban,11 tỷ
52.0,Quận Long Biên,khac,15500000000,ban,"15,5 tỷ"
100.0,Huyện Sóc Sơn,khac,2500000000,ban,"2,5 tỷ"
35.0,Huyện Thanh Trì,dat,2700000000,ban,"2,7 tỷ"
70.0,Huyện Đông Anh,khac,7900000000,ban,"7,9 tỷ"
48.2,Huyện Đan Phượng,dat,2700000000,ban,"2,7 tỷ"
80.0,Huyện Chương Mỹ,dat,1000000000,ban,1 tỷ
50.0,Quận Hà Đông,dat,15200000000,ban,"15,2 tỷ"
33.0,Quận Long Biên,dat,5500000000,ban,"5,5 tỷ"
54.0,Quận Hà Đông,dat,5500000000,ban,"5,5 tỷ"
75.0,Quận Hà Đông,dat,17900000000,ban,"17,9 tỷ"
42.5999,Huyện Đông Anh,dat,4050000000,ban,"4,05 tỷ"
41.0,Quận Hà Đông,dat,7100000000,ban,"7,1 tỷ"
64.0,Huyện Chương Mỹ,dat,2650000000,ban,"2,65 tỷ"
41.7999,Quận Hà Đông,dat,4299999999,ban,"4,299 tỷ"
80.0,Huyện Đông Anh,dat,5200000000,ban,"5,2 tỷ"
51.0,Huyện Đông Anh,khac,1950000000,ban,"1,95 tỷ"
73.0,Huyện Đông Anh,dat,4000000000,ban,4 tỷ
83.3,Huyện Mê Linh,dat,3800000000,ban,"3,8 tỷ"
2156.0,Huyện Quốc Oai,khac,18500000000,ban,"18,5 tỷ"
41.0999,Quận Long Biên,dat,4700000000,ban,"4,7 tỷ"
87.3,Huyện Mê Linh,dat,4135313700,ban,"4,135 tỷ"
52.5,Quận Hà Đông,dat,3000000000,ban,3 tỷ
65.0,Huyện Thạch Thất,dat,2700000000,ban,"2,7 tỷ"
180.0,Huyện Sóc Sơn,dat,15300000000,ban,"15,3 tỷ"
50.0,Huyện Gia Lâm,khac,7500000000,ban,"7,5 tỷ"
411.0,Huyện Thạch Thất,khac,12800000000,ban,"12,8 tỷ"
60.0,Quận Hoàng Mai,dat,17000000000,ban,17 tỷ
51.0,Huyện Đông Anh,khac,4550000000,ban,"4,55 tỷ"
100.0,Huyện Quốc Oai,dat,4700000000,ban,"4,7 tỷ"
48.7,Huyện Đông Anh,khac,4550000000,ban,"4,55 tỷ"
42.5,Quận Long Biên,dat,6750000000,ban,"6,75 tỷ"
106.8,Quận Hoàng Mai,dat,17700000000,ban,"17,7 tỷ"
104.4,Huyện Quốc Oai,khac,2200000000,ban,"2,2 tỷ"
60.2,Huyện Thạch Thất,dat,2450000000,ban,"2,45 tỷ"
42.5999,Quận Hà Đông,dat,7550000000,ban,"7,55 tỷ"
230.0,Thị xã Sơn Tây,dat,5000000000,ban,5 tỷ
115.0,Quận Cầu Giấy,khac,44800000000,ban,"44,8 tỷ"
80.0,Huyện Quốc Oai,dat,3000000000,ban,3 tỷ
100.0,Huyện Quốc Oai,dat,3300000000,ban,"3,3 tỷ"
80.0,Huyện Chương Mỹ,khac,1500000000,ban,"1,5 tỷ"
12.0,Huyện Hoài Đức,dat,26000000000,ban,26 tỷ
53.0,Quận Tây Hồ,dat,11800000000,ban,"11,8 tỷ"
30.0,Quận Hà Đông,dat,7000000000,ban,7 tỷ
2160.0,Quận Tây Hồ,khac,2800000000,ban,"2,8 tỷ"
51.0,Quận Bắc Từ Liêm,dat,11800000000,ban,"11,8 tỷ"
100.0,Huyện Thạch Thất,dat,2750000000,ban,"2,75 tỷ"
80.0,Huyện Chương Mỹ,dat,1000000000,ban,1 tỷ
54.0,Quận Bắc Từ Liêm,dat,9000000000,ban,9 tỷ
102.0,Huyện Thạch Thất,dat,2290000000,ban,"2,29 tỷ"
89.0,Huyện Đông Anh,khac,11700000000,ban,"11,7 tỷ"
100.0,Huyện Thạch Thất,dat,2480000000,ban,"2,48 tỷ"
50.0,Huyện Thanh Trì,dat,4000000000,ban,4 tỷ
1029.0,Quận Bắc Từ Liêm,dat,85000000000,ban,85 tỷ
80.0,Huyện Chương Mỹ,dat,1300000000,ban,"1,3 tỷ"
100.0,Huyện Thạch Thất,dat,2320000000,ban,"2,32 tỷ"
140.0,Quận Bắc Từ Liêm,dat,19000000000,ban,19 tỷ
264.0,Huyện Hoài Đức,dat,1320000000,ban,"1,32 tỷ"
77.0,Huyện Thanh Oai,khac,7900000000,ban,"7,9 tỷ"
120.0,Quận Long Biên,dat,48000000000,ban,48 tỷ
52.5,Huyện Sóc Sơn,dat,2800000000,ban,"2,8 tỷ"
74.0,Quận Bắc Từ Liêm,khac,14200000000,ban,"14,2 tỷ"
100.0,Quận Hà Đông,dat,7500000000,ban,"7,5 tỷ"
120.0,Quận Long Biên,dat,45000000000,ban,45 tỷ
100.0,Huyện Ba Vì,dat,900000000,ban,900 triệu
60.0,Huyện Thanh Trì,dat,6000000000,ban,6 tỷ
100.0,Huyện Quốc Oai,khac,1900000000,ban,"1,9 tỷ"
113.0,Huyện Gia Lâm,dat,6780000000,ban,"6,78 tỷ"
65.0,Thị xã Sơn Tây,dat,2500000000,ban,"2,5 tỷ"
102.0,Huyện Thạch Thất,khac,3100000000,ban,"3,1 tỷ"
90.0,Huyện Chương Mỹ,dat,1500000000,ban,"1,5 tỷ"
150.0,Huyện Đông Anh,dat,16800000000,ban,"16,8 tỷ"
65.0,Quận Long Biên,dat,9800000000,ban,"9,8 tỷ"
50.0,Huyện Hoài Đức,dat,5950000000,ban,"5,95 tỷ"
34.7,Quận Long Biên,dat,6500000000,ban,"6,5 tỷ"
60.0,Huyện Thạch Thất,dat,2500000000,ban,"2,5 tỷ"
70.0,Huyện Sóc Sơn,khac,1400000000,ban,"1,4 tỷ"
1220.0,Quận Hoàng Mai,khac,72000000000,ban,72 tỷ
1000.0,Huyện Đông Anh,dat,35000000000,ban,35 tỷ
100.0,Huyện Quốc Oai,khac,3500000000,ban,"3,5 tỷ"
44.0,Huyện Hoài Đức,dat,3520000000,ban,"3,52 tỷ"
69.0,Huyện Mê Linh,dat,2050000000,ban,"2,05 tỷ"
67.9,Huyện Thạch Thất,dat,3500000000,ban,"3,5 tỷ"
42.7999,Huyện Đông Anh,khac,2900000000,ban,"2,9 tỷ"
80.0,Huyện Chương Mỹ,dat,1300000000,ban,"1,3 tỷ"
80.0,Huyện Chương Mỹ,dat,1700000000,ban,"1,7 tỷ"
100.0,Huyện Thạch Thất,dat,3480000000,ban,"3,48 tỷ"
57.0,Huyện Chương Mỹ,dat,3900000000,ban,"3,9 tỷ"
63.0,Quận Long Biên,dat,8300000000,ban,"8,3 tỷ"
120.0,Huyện Chương Mỹ,dat,2450000000,ban,"2,45 tỷ"
45.0,Quận Bắc Từ Liêm,khac,9286000000,ban,"9,286 tỷ"
60.0,Huyện Thanh Trì,dat,3700000000,ban,"3,7 tỷ"
65.0,Huyện Thạch Thất,dat,2300000000,ban,"2,3 tỷ"
45.0,Huyện Gia Lâm,dat,5000000000,ban,5 tỷ
23.0,Quận Long Biên,dat,5000000000,ban,5 tỷ
67.0,Huyện Thạch Thất,dat,570000000,ban,570 triệu
100.0,Quận Hoàng Mai,dat,18000000000,ban,18 tỷ
150.0,Huyện Thạch Thất,dat,8350000000,ban,"8,35 tỷ"
128.0,Huyện Thạch Thất,dat,3950000000,ban,"3,95 tỷ"
86.0,Huyện Chương Mỹ,dat,1800000000,ban,"1,8 tỷ"
50.0,Quận Bắc Từ Liêm,dat,7300000000,ban,"7,3 tỷ"
105.0,Quận Hà Đông,dat,12600000000,ban,"12,6 tỷ"
81.0,Quận Long Biên,dat,10500000000,ban,"10,5 tỷ"
70.0,Quận Long Biên,dat,1650000000,ban,"1,65 tỷ"
100.0,Huyện Quốc Oai,dat,5200000000,ban,"5,2 tỷ"
48.0,Huyện Chương Mỹ,dat,2450000000,ban,"2,45 tỷ"
47.0,Quận Long Biên,dat,8000000000,ban,8 tỷ
45.7999,Quận Nam Từ Liêm,dat,850000000,ban,850 triệu
180.0,Huyện Thạch Thất,dat,6300000000,ban,"6,3 tỷ"
60.0,Quận Hà Đông,dat,15200000000,ban,"15,2 tỷ"
80.0,Huyện Chương Mỹ,dat,1699999999,ban,"1,699 tỷ"
47.0,Quận Long Biên,dat,8950000000,ban,"8,95 tỷ"
58.0,Quận Hà Đông,dat,8900000000,ban,"8,9 tỷ"
86.0,Huyện Mê Linh,khac,4500000000,ban,"4,5 tỷ"
35.0,Quận Long Biên,khac,9600000000,ban,"9,6 tỷ"
50.0,Quận Hà Đông,dat,5600000000,ban,"5,6 tỷ"
50.0,Thị xã Sơn Tây,dat,1700000000,ban,"1,7 tỷ"
50000.0,Huyện Thạch Thất,dat,6500000000,ban,"6,5 tỷ"
105.0,Huyện Thanh Oai,dat,9580000000,ban,"9,58 tỷ"
80.0,Huyện Chương Mỹ,dat,1360000000,ban,"1,36 tỷ"
100.0,Huyện Thạch Thất,khac,4000000000,ban,4 tỷ
80.0,Huyện Đông Anh,khac,145000000,ban,145 triệu
55.0,Quận Long Biên,dat,9600000000,ban,"9,6 tỷ"
40.0,Quận Bắc Từ Liêm,dat,5850000000,ban,"5,85 tỷ"
75.0,Quận Bắc Từ Liêm,dat,19500000000,ban,"19,5 tỷ"
50.0,Huyện Mê Linh,khac,2800000000,ban,"2,8 tỷ"
120.0,Huyện Thạch Thất,dat,6700000000,ban,"6,7 tỷ"
42.0,Huyện Đông Anh,dat,3250000000,ban,"3,25 tỷ"
61.0,Quận Long Biên,khac,15000000000,ban,15 tỷ
55.2,Huyện Đan Phượng,dat,8330000000,ban,"8,33 tỷ"
92.0,Quận Bắc Từ Liêm,khac,21000000000,ban,21 tỷ
78.5,Huyện Hoài Đức,biet_thu,13000000000,ban,13 tỷ
53.0,Huyện Thạch Thất,dat,5000000000,ban,5 tỷ
60.2,Thị xã Sơn Tây,dat,1500000000,ban,"1,5 tỷ"
66.1999,Quận Hà Đông,dat,4000000000,ban,4 tỷ
60.5,Thị xã Sơn Tây,dat,2000000000,ban,2 tỷ
61.0,Quận Long Biên,dat,15860000000,ban,"15,86 tỷ"
115.0,Huyện Chương Mỹ,dat,1700000000,ban,"1,7 tỷ"
127.0,Huyện Sóc Sơn,khac,4570000000,ban,"4,57 tỷ"
100.0,Thị xã Sơn Tây,khac,3500000000,ban,"3,5 tỷ"
64.0,Quận Hoàng Mai,khac,8600000000,ban,"8,6 tỷ"
34.0,Quận Long Biên,khac,4450000000,ban,"4,45 tỷ"
100.0,Huyện Quốc Oai,dat,2400000000,ban,"2,4 tỷ"
124.5,Huyện Sóc Sơn,dat,1800000000,ban,"1,8 tỷ"
80.0,Huyện Quốc Oai,khac,4700000000,ban,"4,7 tỷ"
80.0,Huyện Sóc Sơn,khac,3290000000,ban,"3,29 tỷ"
100.0,Thị xã Sơn Tây,dat,3500000000,ban,"3,5 tỷ"
50.0,Quận Hà Đông,dat,13700000000,ban,"13,7 tỷ"
107.0,Huyện Sóc Sơn,dat,1690000000,ban,"1,69 tỷ"
162.0,Huyện Đan Phượng,dat,10000000000,ban,10 tỷ
109.0,Quận Cầu Giấy,dat,44900000000,ban,"44,9 tỷ"
80.0,Huyện Sóc Sơn,dat,1900000000,ban,"1,9 tỷ"
141.0,Huyện Sóc Sơn,dat,2350000000,ban,"2,35 tỷ"
100.0,Huyện Quốc Oai,dat,1900000000,ban,"1,9 tỷ"
100.0,Huyện Quốc Oai,khac,4800000000,ban,"4,8 tỷ"
204.0,Huyện Quốc Oai,dat,7300000000,ban,"7,3 tỷ"
69.0,Huyện Thanh Oai,khac,85000000,ban,85 triệu
50.0,Quận Hà Đông,dat,5000000,ban,5 triệu/tháng
200.0,Huyện Gia Lâm,khac,22800000000,ban,"22,8 tỷ"
57.0,Quận Bắc Từ Liêm,dat,10500000000,ban,"10,5 tỷ"
196.0,Huyện Mê Linh,dat,8820000000,ban,"8,82 tỷ"
65.0,Quận Hà Đông,dat,5070000000,ban,"5,07 tỷ"
408.0,Huyện Quốc Oai,dat,1346400000,ban,"1,346 tỷ"
56.0,Quận Long Biên,dat,6000000000,ban,6 tỷ
51.0,Quận Hà Đông,khac,4500000000,ban,"4,5 tỷ"
50.0,Thị xã Sơn Tây,dat,1000000000,ban,1 tỷ
73.8,Huyện Đông Anh,dat,4700000000,ban,"4,7 tỷ"
82.0,Huyện Chương Mỹ,khac,2200000000,ban,"2,2 tỷ"
44.0,Quận Hà Đông,khac,8750000000,ban,"8,75 tỷ"
100.0,Huyện Thạch Thất,dat,3870000000,ban,"3,87 tỷ"
75.0,Huyện Đan Phượng,khac,12200000000,ban,"12,2 tỷ"
100.0,Huyện Sóc Sơn,dat,1490000000,ban,"1,49 tỷ"
100.0,Huyện Thạch Thất,dat,3400000000,ban,"3,4 tỷ"
100.0,Thị xã Sơn Tây,dat,2500000000,ban,"2,5 tỷ"
76.0,Quận Bắc Từ Liêm,dat,20900000000,ban,"20,9 tỷ"
60.0,Quận Tây Hồ,dat,12400000000,ban,"12,4 tỷ"
175.0,Quận Long Biên,dat,41000000000,ban,41 tỷ
120.0,Quận Bắc Từ Liêm,dat,17200000000,ban,"17,2 tỷ"
180.0,Huyện Đông Anh,dat,22500000000,ban,"22,5 tỷ"
80.0,Huyện Thạch Thất,dat,5999999999,ban,"5,999 tỷ"
80.0,Huyện Chương Mỹ,dat,1500000000,ban,"1,5 tỷ"
70.0,Quận Bắc Từ Liêm,dat,13600000000,ban,"13,6 tỷ"
108.0,Huyện Sóc Sơn,dat,6200000000,ban,"6,2 tỷ"
100.0,Huyện Quốc Oai,dat,2182368688,ban,"2,182 tỷ"
120.0,Quận Hoàng Mai,dat,20500000000,ban,"20,5 tỷ"
30.0,Quận Tây Hồ,dat,6500000000,ban,"6,5 tỷ"
45.0,Quận Hoàng Mai,dat,8600000000,ban,"8,6 tỷ"
86.0,Huyện Chương Mỹ,dat,1586000000,ban,"1,586 tỷ"
52.0,Quận Long Biên,dat,11100000000,ban,"11,1 tỷ"
115.0,Huyện Sóc Sơn,khac,4800000000,ban,"4,8 tỷ"
50.0,Quận Hà Đông,khac,3333000000,ban,"3,333 tỷ"
80.0,Huyện Chương Mỹ,dat,3200000000,ban,"3,2 tỷ"
83.0,Huyện Đông Anh,dat,7350000000,ban,"7,35 tỷ"
52.5998,Quận Long Biên,dat,13676000000,ban,"13,676 tỷ"
80.0,Huyện Đan Phượng,dat,4840000000,ban,"4,84 tỷ"
37.0,Quận Long Biên,dat,6450000000,ban,"6,45 tỷ"
37.0,Quận Hà Đông,dat,2700000000,ban,"2,7 tỷ"
80.0,Huyện Đan Phượng,dat,4840000000,ban,"4,84 tỷ"
85.0,Huyện Chương Mỹ,dat,1700000000,ban,"1,7 tỷ"
60.0,Huyện Gia Lâm,khac,8700000000,ban,"8,7 tỷ"
65.0,Huyện Quốc Oai,dat,3800000000,ban,"3,8 tỷ"
475.0,Huyện Thường Tín,dat,1500000000,ban,"1,5 tỷ"
80.0,Quận Hoàng Mai,dat,1250000000,ban,"1,25 tỷ"
80.0,Huyện Chương Mỹ,dat,3200000000,ban,"3,2 tỷ"
80.0,Huyện Đông Anh,dat,6000000000,ban,6 tỷ
25.0,Quận Hoàng Mai,dat,4900000000,ban,"4,9 tỷ"
40.0,Quận Long Biên,khac,5900000000,ban,"5,9 tỷ"
96.0,Quận Long Biên,dat,5150000000,ban,"5,15 tỷ"
84.0,Huyện Đan Phượng,dat,5500000000,ban,"5,5 tỷ"
100.0,Huyện Thạch Thất,khac,1720000000,ban,"1,72 tỷ"
106.0,Huyện Chương Mỹ,dat,1600000000,ban,"1,6 tỷ"
37.0,Quận Long Biên,dat,6300000000,ban,"6,3 tỷ"
113.0,Huyện Gia Lâm,dat,9255000000,ban,"9,255 tỷ"
100.0,Huyện Sóc Sơn,khac,1580000000,ban,"1,58 tỷ"
146.0,Huyện Quốc Oai,dat,6000000000,ban,6 tỷ
84.0,Huyện Mỹ Đức,dat,400000000,ban,400 triệu
59.7999,Huyện Hoài Đức,khac,7000000000,ban,7 tỷ
100.0,Huyện Quốc Oai,dat,2200000000,ban,"2,2 tỷ"
101.0,Huyện Gia Lâm,khac,7500000000,ban,"7,5 tỷ"
67.5998,Huyện Thạch Thất,dat,2250000000,ban,"2,25 tỷ"
100.0,Huyện Thạch Thất,dat,3000000000,ban,3 tỷ
80.0,Huyện Chương Mỹ,dat,2500000000,ban,"2,5 tỷ"
90.0,Huyện Mỹ Đức,dat,399999999,ban,"399,999 triệu"
50.0,Huyện Đông Anh,dat,5800000000,ban,"5,8 tỷ"
52.0,Quận Long Biên,khac,15000000000,ban,15 tỷ
163.0,Huyện Đông Anh,khac,10800000000,ban,"10,8 tỷ"
95.0,Huyện Đông Anh,dat,14500000000,ban,"14,5 tỷ"
125.0,Quận Cầu Giấy,dat,29000000000,ban,29 tỷ
168.0,Quận Long Biên,dat,17500000000,ban,"17,5 tỷ"
40.0,Huyện Gia Lâm,dat,3700000000,ban,"3,7 tỷ"
100.0,Huyện Hoài Đức,dat,2000000000,ban,2 tỷ
100.3,Huyện Sóc Sơn,dat,3500000000,ban,"3,5 tỷ"
67.0,Huyện Thạch Thất,dat,1850000000,ban,"1,85 tỷ"
100.0,Huyện Thạch Thất,khac,2500000000,ban,"2,5 tỷ"
91.0,Huyện Sóc Sơn,dat,2250000000,ban,"2,25 tỷ"
100.0,Huyện Quốc Oai,dat,2500000000,ban,"2,5 tỷ"
58.0,Huyện Sóc Sơn,khac,2100000000,ban,"2,1 tỷ"
151.0,Huyện Mỹ Đức,khac,1390000000,ban,"1,39 tỷ"
45.0,Huyện Mê Linh,dat,1950000000,ban,"1,95 tỷ"
82.0,Quận Long Biên,dat,18900000000,ban,"18,9 tỷ"
152.0,Thị xã Sơn Tây,khac,3900000000,ban,"3,9 tỷ"
80.0,Huyện Chương Mỹ,dat,1100000000,ban,"1,1 tỷ"
38.0,Quận Hà Đông,dat,2900000000,ban,"2,9 tỷ"
50.0,Quận Long Biên,dat,8000000000,ban,8 tỷ
100.0,Huyện Quốc Oai,dat,1900000000,ban,"1,9 tỷ"
54.0,Huyện Hoài Đức,dat,6600000000,ban,"6,6 tỷ"
120.0,Huyện Thạch Thất,dat,3800000000,ban,"3,8 tỷ"
100.0,Huyện Quốc Oai,dat,2600000000,ban,"2,6 tỷ"
100.0,Huyện Quốc Oai,dat,2500000000,ban,"2,5 tỷ"
43.0,Quận Nam Từ Liêm,dat,7300000000,ban,"7,3 tỷ"
76.0,Huyện Sóc Sơn,khac,2200000000,ban,"2,2 tỷ"
42.0,Huyện Đông Anh,khac,2850000000,ban,"2,85 tỷ"
77.0,Huyện Hoài Đức,dat,8400000000,ban,"8,4 tỷ"
35.0,Huyện Gia Lâm,khac,7900000000,ban,"7,9 tỷ"
50.0,Quận Hà Đông,khac,7300000000,ban,"7,3 tỷ"
42.0,Huyện Thanh Trì,dat,4900000000,ban,"4,9 tỷ"
40.0,Quận Hà Đông,dat,4000000000,ban,4 tỷ
180.0,Huyện Thanh Oai,khac,3600000000,ban,"3,6 tỷ"
100.0,Huyện Quốc Oai,dat,3000000000,ban,3 tỷ
125.0,Quận Bắc Từ Liêm,dat,51000000000,ban,51 tỷ
33.0,Quận Hà Đông,dat,4000000000,ban,4 tỷ
62.0,Huyện Đông Anh,dat,5000000000,ban,5 tỷ
100.0,Huyện Thạch Thất,dat,4500000000,ban,"4,5 tỷ"
80.0,Huyện Chương Mỹ,khac,1367000000,ban,"1,367 tỷ"
61.0,Quận Nam Từ Liêm,dat,8300000000,ban,"8,3 tỷ"
80.0,Huyện Chương Mỹ,khac,1708000000,ban,"1,708 tỷ"
42.0,Quận Nam Từ Liêm,dat,6800000000,ban,"6,8 tỷ"
80.0,Huyện Chương Mỹ,dat,1476000000,ban,"1,476 tỷ"
60.0,Quận Hà Đông,dat,3200000000,ban,"3,2 tỷ"
37.0,Quận Thanh Xuân,dat,11500000000,ban,"11,5 tỷ"
65.0,Quận Hà Đông,dat,2800000000,ban,"2,8 tỷ"
92.0,Quận Hai Bà Trưng,dat,15500000000,ban,"15,5 tỷ"
70.0,Quận Nam Từ Liêm,dat,8100000000,ban,"8,1 tỷ"
60.0,Quận Hà Đông,dat,2600000000,ban,"2,6 tỷ"
32.0,Quận Hà Đông,khac,5950000000,ban,"5,95 tỷ"
